token0,token1Price,token0Price,volumeToken1,volumeToken0,blockNumber,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,liquidityUSD,id,volumeUSD
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006136723177024668161964677500609986,1629.534152271865201587988165538967,14855176.250293090225274182,30657157802.811832,16468571,23179120506333,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1069420,14224384603426148267879,1599678405,sushiv2,46416243.55050143728983656058978625,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30617672423.21409539179585454435542
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006168443892482794635218641104953713,1621.154406897751085110900736668048,14855827.655211542634581185,30658216195.060442,16470571,23134006641710,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1069743,14270082197771245623305,1599678405,sushiv2,46286759.77338899401300193869501224,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30618730298.70225185293628989625829
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006180365901050785797732537064615037,1618.027178342272586264300157691443,14856204.638248644055670465,30658822260.725192,16471071,23112594802306,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1069856,14284429280097563013241,1599678405,uniswapv2,46251775.81936722086198740179648407,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30619335715.05018978189269169469755
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006117527846897651026776002068828105,1634.64723827472991091410433555217,14857499.425532032197721469,30660926027.74235,16472571,23234163004426,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1070178,14213563917893524652360,1599678405,sushiv2,46401710.82055436203612242453029874,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30621437530.20880710812625477812283
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006124049834395585545351182810521215,1632.906372484957450483920482976468,14857945.464370940749974294,30661652350.260163,16474571,23223044093718,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1070462,14221907933629509890534,1599678405,sushiv2,46486343.33787267052563293575331733,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30622163694.34607010056341488894425
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006159820225802449369458711593677968,1623.424001582332613216178526053601,14858459.856918564579004268,30662493474.705858,16476571,23156820380636,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1070741,14264185054591600707621,1599678405,sushiv2,46296222.3939784188676232667703415,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30623003933.8913841673476404357037
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006196127800148508591869494430788639,1613.911191399299465960478078779138,14858666.888732819809186402,30662828144.779106,16477571,23089425097191,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1070889,14306502873415183501806,1599678405,uniswapv2,46211945.30369240907476523690740638,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30623338674.32295099543796572059362
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006175333656211293355572218954780548,1619.345699635479423120676310867433,14859016.661067151410028446,30663393066.380164,16478571,23129116284973,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1071082,14283001023301848254256,1599678405,sushiv2,46258410.83634493643397769428698746,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30623903378.163334087597140548799
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006538817266221963697231106351276599,1529.328560939868384193604023423564,14860521.130462336994955933,30665738223.254693,16480571,22242248033793,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1071519,14543799548295719147825,1599678405,sushiv2,44442473.74862291891754631269325734,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30626248445.83999831518043950143887
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006435489704790646969459054784455118,1553.883303170525416701870683987633,14860786.186876638603229821,30666147703.316801,16482571,22417146876205,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1071731,14426531793259708933491,1599678405,sushiv2,44826839.55042382495268308492215126,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30626657677.84739589800583670435579
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006397168804824883997524214199437995,1563.191515668272231770174855998532,14861159.611710962653976037,30666725693.981283,16484071,22485055608350,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1071942,14384069631248942446817,1599678405,uniswapv2,44945132.43579039492259040909993392,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30627235247.09649124961863873030598
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006476920217854889867308377772884805,1543.943674407638329730261806734153,14861281.106162184562608951,30666914294.798728,16484571,22417537275478,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1072010,14519660041405908200554,1599678405,sushiv2,44838629.19039523680778786661786871,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30627423962.25516564128190952853018
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006227292772021637705677972074820757,1605.834247095079959923514059658938,14861896.578302662699029264,30667879541.096554,16486571,22863693443138,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1072306,14237891292017177826797,1599678405,sushiv2,45702697.94564417524095564733893144,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30628388155.74422059905766938251391
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006184306039325277452383518239037502,1616.996302642717187522227748594522,14862896.04933424380774867,30669492776.581023,16488571,22947714184825,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1072590,14191568742192358366624,1599678405,sushiv2,45872441.64439915684216363915052116,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30629999551.80135120476502100797155
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006257185050963878954599171573638058,1598.162739083378166955916518777369,14863321.394800967671264309,30670175018.944108,16490571,22884569431815,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1072807,14319298574649776722614,1599678405,uniswapv2,45782903.19945675577457668682725634,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30630681344.26941127075189966886155
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006268947431221726982521500773416745,1595.164118013850525377968792786638,14864343.959609796913686753,30671813033.317933,16492571,22865515002922,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1073198,14334271154112973103878,1599678405,sushiv2,45752835.75960512001068591916448157,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30632329364.77640982862741090643649
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006259754911328623980889447004038256,1597.506634309667305492985792039909,14864952.235870575547122594,30672786468.403352,16494571,22875668341590,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1073516,14319607725119272124441,1599678405,sushiv2,45759405.5167416027043705360382472,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30633302861.57735385566843721099785
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006320115446184457179334032100869648,1582.249578373942681579725209197349,14865471.497338693672237137,30673603088.486976,16496571,22766777830822,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1073761,14388866422842799269781,1599678405,sushiv2,45530751.74512218218413446368389297,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30634118943.72030464657175552074793
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000631192258908835123451399822106526,1584.303333708078346114559483739319,14865485.923786105314468046,30673625972.320349,16497071,22781460440851,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1073801,14379481476903009543722,1599678405,uniswapv2,45543190.36043279352044353984560734,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30634141803.6909309697807114949722
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000634557682661067077580167872189575,1575.900863427296467050025992433709,14865678.867603181926160855,30673930526.853865,16498571,22720696959846,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1073965,14417592811284229576802,1599678405,sushiv2,45432896.27045637317314779477673626,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30634446315.43394449810378992651787
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006207581402359626757092485192329281,1610.933365480926037783114574377198,14866968.129463015213001667,30675976517.138405,16500571,22974566568180,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1074285,14261649215590740185888,1599678405,sushiv2,45967517.28756738089494440512567009,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30636488758.77349512384020472804684
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006260012203142877548848734678697987,1597.44097543123616000399243659878,14867395.462120271247067214,30676659901.252178,16502571,21861624457198,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1074547,13685403588258626650349,1599678405,sushiv2,43720473.82038573501137223703808719,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30637171933.19307402383195088227179
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006258075794695156849600314168132256,1597.935264458892610800090821596398,14867504.682610886406556698,30676834836.049674,16503571,21837946560458,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1074637,13666352477584856548636,1599678405,uniswapv2,43686735.43657020103186565263925724,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30637346745.70368314995694785027392
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006284250400116034147531031560964762,1591.279685452278798154684731396556,14867682.655410723347115784,30677117982.545719,16504571,21792238409161,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1074752,13694788294219402172100,1599678405,sushiv2,43580177.71013903707565784496433321,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30637629698.70400681517125307764548
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006340643092974195464204321326502922,1577.127091584856222799092662956125,14867927.525853546036862108,30677504123.264454,16506571,21695697223112,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1074952,13756467274498453536981,1599678405,sushiv2,43398877.23715672578579934065870073,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30638015889.36079764964403265085059
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006378960731157552105021668434343614,1567.653481727165204273356968223298,14868216.093550368392164209,30677958518.449277,16508571,21631119639622,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1075156,13798406275211963811688,1599678405,sushiv2,43249840.05531231425974857305827873,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30638470115.75901658555064901159018
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006277002391916526018807102165564496,1593.11712432640153578487046765509,14868606.643694393938734604,30678581901.370998,16510071,21807026018125,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1075308,13688275447635654107529,1599678405,uniswapv2,43612698.48326302969259691684534921,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30639092915.39665023532834605928466
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006253538089763210787979290391158793,1599.094761471045647459256698424938,14868640.074075033617880908,30678635393.784136,16510571,21838836164790,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1075350,13656999379261258104419,1599678405,sushiv2,43626643.56660263602937833954420824,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30639146329.76108408873621745925587
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006221176141729878759298497161418309,1607.413095559671812888596056954243,14868825.090115505569906098,30678932103.374998,16512571,21896010964254,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1075495,13621894100987282197999,1599678405,sushiv2,43765052.13547648430730962698041166,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30639442668.92990232492197121877586
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006068473163334059332241514804934475,1647.860957912835820309414975299003,14869149.812766225859524329,30679459698.913865,16514571,22170368171743,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1075754,13454028427145798882011,1599678405,sushiv2,44338647.77357982680355498716150531,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30639969693.049526573699579996418
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006129990549554214961765031412774459,1631.323885275356546931559678728683,14869791.515610664179242014,30680515127.641533,16516571,22060420918897,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1076095,13523017175202672084054,1599678405,uniswapv2,44191931.6418115804373902305456378,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30641024547.34663019481142703899024
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000617096940599111691525074657020656,1620.490937824363434923192194278891,14870127.026010035555130123,30681061292.027184,16518571,21989172205119,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1076332,13569450894085957390905,1599678405,sushiv2,44008383.15945202660525366655927708,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30641570853.71113881061534328260312
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006297423820805845917201974623572115,1587.950927959039007158187660603145,14870756.818623530969484905,30682060646.860705,16520571,21718666408945,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1076656,13677164719982600272262,1599678405,sushiv2,43415044.0803173867872370859815462,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30642570272.86868576867581102887921
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006430549109950672135212962383752697,1555.077152668959033192153922222063,14871782.599908541270027585,30683665265.24452,16522571,21470125100941,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1077004,13806469385838573228457,1599678405,sushiv2,42959142.02430922869078520990342304,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30644173756.35451785997501985738827
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006396867222992509146728554182020832,1563.265212705464684042064284163752,14871880.308400999493089288,30683817514.362766,16523071,21526803927889,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1077052,13770410646209954555262,1599678405,uniswapv2,43065189.34826618196870470505189719,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30644325834.80344714055360985391768
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006371475140163303379112306856347113,1569.495255025619721927312501402398,14872068.967550057977489553,30684113795.006574,16524571,21936542822769,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1077207,13976813725640042103166,1599678405,sushiv2,43895675.60229234555239099090652725,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30644621982.73244745811354674708676
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006371453891371546904751884987074018,1569.50048929057798798681076998318,14872447.74912655399711023,30684710690.887752,16526571,21937488654158,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1077410,13977369745245414843626,1599678405,sushiv2,43884138.54962861020722733490375844,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30645218432.96647612434902843358194
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006284886777457492676228124249666258,1591.118560141417629825451855142507,14872847.965918263201872284,30685345805.779533,16528571,22089730774612,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1077696,13883145686295481615476,1599678405,sushiv2,44217134.79548764591039906161414629,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30645853153.83639363981096662609029
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006370222038050809961516780038217184,1569.803994314120690852442141793575,14873136.417087988338060472,30685802677.10228,16529571,21941461415353,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1077873,13977198105512319695955,1599678405,uniswapv2,43922110.84900523732495927186241695,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30646309978.39244154628247586000465
